Data,15,record,timestamp,"1024875334",s,distance,"9650.16",m,accumulated_power,"214351",watts,altitude,"1707.8000000000002",m,speed,"6.783",m/s,power,"117",watts,enhanced_respiration_rate,"31.92",Breaths/min,heart_rate,"111",bpm,cadence,"99",rpm,temperature,"27",C,left_right_balance,"178",,fractional_cadence,"0.0",rpm,left_pco,"-2",mm,right_pco,"-1",mm,left_power_phase,"354.3750055371095|217.96875340576176",degrees,left_power_phase_peak,"80.15625125244142|120.93750188964847",degrees,right_power_phase,"15.468750241699222|222.18750347167975",degrees,right_power_phase_peak,"78.75000123046877|126.5625019775391",degrees,unknown,"2",,unknown,"93",,unknown,"93",,enhanced_altitude,"1707.8000000000002",m,enhanced_speed,"6.783",m/s,
Data,15,record,timestamp,"1024875335",s,distance,"9656.9",m,accumulated_power,"214478",watts,altitude,"1707.8000000000002",m,speed,"6.783",m/s,power,"127",watts,enhanced_respiration_rate,"31.92",Breaths/min,heart_rate,"111",bpm,cadence,"99",rpm,temperature,"27",C,left_right_balance,"172",,fractional_cadence,"0.0",rpm,left_pco,"-2",mm,right_pco,"-1",mm,left_power_phase,"354.3750055371095|217.96875340576176",degrees,left_power_phase_peak,"80.15625125244142|120.93750188964847",degrees,right_power_phase,"15.468750241699222|222.18750347167975",degrees,right_power_phase_peak,"78.75000123046877|126.5625019775391",degrees,unknown,"2",,unknown,"93",,unknown,"93",,enhanced_altitude,"1707.8000000000002",m,enhanced_speed,"6.783",m/s,
Data,15,record,timestamp,"1024875336",s,distance,"9663.69",m,accumulated_power,"214625",watts,altitude,"1708.0",m,speed,"6.774",m/s,power,"147",watts,enhanced_respiration_rate,"30.34",Breaths/min,heart_rate,"112",bpm,cadence,"99",rpm,temperature,"27",C,left_right_balance,"172",,fractional_cadence,"0.0",rpm,left_pco,"-2",mm,right_pco,"-1",mm,left_power_phase,"354.3750055371095|217.96875340576176",degrees,left_power_phase_peak,"80.15625125244142|120.93750188964847",degrees,right_power_phase,"15.468750241699222|222.18750347167975",degrees,right_power_phase_peak,"78.75000123046877|126.5625019775391",degrees,unknown,"2",,unknown,"93",,unknown,"93",,enhanced_altitude,"1708.0",m,enhanced_speed,"6.774",m/s,
Data,15,record,timestamp,"1024875337",s,distance,"9670.54",m,accumulated_power,"214815",watts,altitude,"1708.1999999999998",m,speed,"6.774",m/s,power,"190",watts,enhanced_respiration_rate,"30.34",Breaths/min,heart_rate,"113",bpm,cadence,"102",rpm,temperature,"27",C,left_right_balance,"169",,fractional_cadence,"0.0",rpm,left_pco,"-2",mm,right_pco,"-1",mm,left_power_phase,"336.0937552514649|230.6250036035157",degrees,left_power_phase_peak,"64.68750101074221|116.7187518237305",degrees,right_power_phase,"5.625000087890626|243.2812538012696",degrees,right_power_phase_peak,"88.59375138427737|130.78125204345707",degrees,unknown,"2",,unknown,"93",,unknown,"93",,enhanced_altitude,"1708.1999999999998",m,enhanced_speed,"6.774",m/s,
Data,15,record,timestamp,"1024875338",s,distance,"9677.39",m,accumulated_power,"214944",watts,altitude,"1708.1999999999998",m,speed,"6.774",m/s,power,"129",watts,enhanced_respiration_rate,"30.34",Breaths/min,heart_rate,"114",bpm,cadence,"99",rpm,temperature,"27",C,left_right_balance,"169",,fractional_cadence,"0.0",rpm,left_pco,"-2",mm,right_pco,"-1",mm,left_power_phase,"336.0937552514649|230.6250036035157",degrees,left_power_phase_peak,"64.68750101074221|116.7187518237305",degrees,right_power_phase,"2.812500043945313|219.37500342773444",degrees,right_power_phase_peak,"94.218751472168|133.59375208740238",degrees,unknown,"2",,unknown,"93",,unknown,"93",,enhanced_altitude,"1708.1999999999998",m,enhanced_speed,"6.774",m/s,
Data,15,record,timestamp,"1024875339",s,distance,"9684.26",m,accumulated_power,"215135",watts,altitude,"1708.1999999999998",m,speed,"6.783",m/s,power,"191",watts,enhanced_respiration_rate,"30.34",Breaths/min,heart_rate,"116",bpm,cadence,"101",rpm,temperature,"27",C,left_right_balance,"169",,fractional_cadence,"0.0",rpm,left_pco,"-1",mm,right_pco,"4",mm,left_power_phase,"357.1875055810548|205.31250320800785",degrees,left_power_phase_peak,"80.15625125244142|123.75000193359378",degrees,right_power_phase,"2.812500043945313|219.37500342773444",degrees,right_power_phase_peak,"94.218751472168|133.59375208740238",degrees,unknown,"2",,unknown,"93",,unknown,"93",,enhanced_altitude,"1708.1999999999998",m,enhanced_speed,"6.783",m/s,
Data,15,record,timestamp,"1024875340",s,distance,"9691.18",m,accumulated_power,"215298",watts,altitude,"1708.4",m,speed,"6.802",m/s,power,"163",watts,enhanced_respiration_rate,"30.34",Breaths/min,heart_rate,"117",bpm,cadence,"101",rpm,temperature,"27",C,left_right_balance,"172",,fractional_cadence,"0.0",rpm,left_pco,"-3",mm,right_pco,"4",mm,left_power_phase,"347.3437554272462|216.5625033837891",degrees,left_power_phase_peak,"71.71875112060549|119.5312518676758",degrees,right_power_phase,"1.4062500219726566|222.18750347167975",degrees,right_power_phase_peak,"92.81250145019534|123.75000193359378",degrees,unknown,"2",,unknown,"93",,unknown,"93",,enhanced_altitude,"1708.4",m,enhanced_speed,"6.802",m/s,
Data,15,record,timestamp,"1024875341",s,distance,"9698.12",m,accumulated_power,"215458",watts,altitude,"1708.4",m,speed,"6.821",m/s,power,"160",watts,enhanced_respiration_rate,"30.85",Breaths/min,heart_rate,"118",bpm,cadence,"100",rpm,temperature,"27",C,left_right_balance,"170",,fractional_cadence,"0.0",rpm,left_pco,"-2",mm,right_pco,"4",mm,left_power_phase,"347.3437554272462|216.5625033837891",degrees,left_power_phase_peak,"71.71875112060549|119.5312518676758",degrees,right_power_phase,"355.7812555590821|226.4062535375977",degrees,right_power_phase_peak,"84.3750013183594|130.78125204345707",degrees,unknown,"2",,unknown,"93",,unknown,"93",,enhanced_altitude,"1708.4",m,enhanced_speed,"6.821",m/s,
Data,15,record,timestamp,"1024875342",s,distance,"9705.15",m,accumulated_power,"215654",watts,altitude,"1708.4",m,speed,"6.839",m/s,power,"196",watts,enhanced_respiration_rate,"30.85",Breaths/min,heart_rate,"119",bpm,cadence,"102",rpm,temperature,"27",C,left_right_balance,"168",,fractional_cadence,"0.0",rpm,left_pco,"-4",mm,right_pco,"5",mm,left_power_phase,"327.656255119629|210.9375032958985",degrees,left_power_phase_peak,"68.90625107666017|118.12500184570315",degrees,right_power_phase,"355.7812555590821|226.4062535375977",degrees,right_power_phase_peak,"84.3750013183594|130.78125204345707",degrees,unknown,"2",,unknown,"93",,unknown,"93",,enhanced_altitude,"1708.4",m,enhanced_speed,"6.839",m/s,
Data,15,record,timestamp,"1024875343",s,distance,"9712.14",m,accumulated_power,"215798",watts,altitude,"1708.4",m,speed,"6.858",m/s,power,"144",watts,enhanced_respiration_rate,"30.85",Breaths/min,heart_rate,"119",bpm,cadence,"103",rpm,temperature,"27",C,left_right_balance,"169",,fractional_cadence,"0.0",rpm,left_pco,"-4",mm,right_pco,"5",mm,left_power_phase,"323.437505053711|219.37500342773444",degrees,left_power_phase_peak,"70.31250109863284|113.90625177978518",degrees,right_power_phase,"355.7812555590821|226.4062535375977",degrees,right_power_phase_peak,"84.3750013183594|130.78125204345707",degrees,unknown,"2",,unknown,"93",,unknown,"93",,enhanced_altitude,"1708.4",m,enhanced_speed,"6.858",m/s,
Data,15,record,timestamp,"1024875344",s,distance,"9719.05",m,accumulated_power,"215909",watts,altitude,"1708.4",m,speed,"6.867",m/s,power,"111",watts,enhanced_respiration_rate,"30.85",Breaths/min,heart_rate,"119",bpm,cadence,"102",rpm,temperature,"27",C,left_right_balance,"166",,fractional_cadence,"0.0",rpm,left_pco,"-1",mm,right_pco,"1",mm,left_power_phase,"323.437505053711|219.37500342773444",degrees,left_power_phase_peak,"70.31250109863284|113.90625177978518",degrees,right_power_phase,"355.7812555590821|226.4062535375977",degrees,right_power_phase_peak,"84.3750013183594|130.78125204345707",degrees,unknown,"2",,unknown,"93",,unknown,"93",,enhanced_altitude,"1708.4",m,enhanced_speed,"6.867",m/s,
Data,15,record,timestamp,"1024875345",s,distance,"9725.93",m,accumulated_power,"216017",watts,altitude,"1708.4",m,speed,"6.886",m/s,power,"108",watts,enhanced_respiration_rate,"30.85",Breaths/min,heart_rate,"119",bpm,cadence,"100",rpm,temperature,"27",C,left_right_balance,"162",,fractional_cadence,"0.0",rpm,left_pco,"0",mm,right_pco,"5",mm,left_power_phase,"354.3750055371095|210.9375032958985",degrees,left_power_phase_peak,"80.15625125244142|122.34375191162113",degrees,right_power_phase,"355.7812555590821|226.4062535375977",degrees,right_power_phase_peak,"84.3750013183594|130.78125204345707",degrees,unknown,"2",,unknown,"93",,unknown,"93",,enhanced_altitude,"1708.4",m,enhanced_speed,"6.886",m/s,
Data,15,record,timestamp,"1024875346",s,distance,"9732.87",m,accumulated_power,"216198",watts,altitude,"1708.6",m,speed,"6.895",m/s,power,"181",watts,enhanced_respiration_rate,"31.98",Breaths/min,heart_rate,"119",bpm,cadence,"102",rpm,temperature,"27",C,left_right_balance,"167",,fractional_cadence,"0.0",rpm,left_pco,"-3",mm,right_pco,"1",mm,left_power_phase,"354.3750055371095|210.9375032958985",degrees,left_power_phase_peak,"80.15625125244142|122.34375191162113",degrees,right_power_phase,"355.7812555590821|226.4062535375977",degrees,right_power_phase_peak,"84.3750013183594|130.78125204345707",degrees,unknown,"2",,unknown,"93",,unknown,"93",,enhanced_altitude,"1708.6",m,enhanced_speed,"6.895",m/s,
Data,15,record,timestamp,"1024875347",s,distance,"9739.88",m,accumulated_power,"216332",watts,altitude,"1708.6",m,speed,"6.914",m/s,power,"134",watts,enhanced_respiration_rate,"31.98",Breaths/min,heart_rate,"119",bpm,cadence,"102",rpm,temperature,"27",C,left_right_balance,"166",,fractional_cadence,"0.0",rpm,left_pco,"-2",mm,right_pco,"-2",mm,left_power_phase,"354.3750055371095|213.7500033398438",degrees,left_power_phase_peak,"77.34375120849612|116.7187518237305",degrees,right_power_phase,"355.7812555590821|226.4062535375977",degrees,right_power_phase_peak,"84.3750013183594|130.78125204345707",degrees,unknown,"2",,unknown,"93",,unknown,"93",,enhanced_altitude,"1708.6",m,enhanced_speed,"6.914",m/s,
Data,15,record,timestamp,"1024875348",s,distance,"9746.89",m,accumulated_power,"216512",watts,altitude,"1708.6",m,speed,"6.933",m/s,power,"180",watts,enhanced_respiration_rate,"31.98",Breaths/min,heart_rate,"120",bpm,cadence,"103",rpm,temperature,"27",C,left_right_balance,"172",,fractional_cadence,"0.0",rpm,left_pco,"-3",mm,right_pco,"4",mm,left_power_phase,"1.4062500219726566|215.15625336181645",degrees,left_power_phase_peak,"80.15625125244142|118.12500184570315",degrees,unknown,"2",,unknown,"93",,unknown,"93",,enhanced_altitude,"1708.6",m,enhanced_speed,"6.933",m/s,,,,,,,
Data,15,record,timestamp,"1024875349",s,distance,"9753.93",m,accumulated_power,"216653",watts,altitude,"1708.6",m,speed,"6.951",m/s,power,"141",watts,enhanced_respiration_rate,"31.98",Breaths/min,heart_rate,"121",bpm,cadence,"102",rpm,temperature,"27",C,left_right_balance,"177",,fractional_cadence,"0.0",rpm,left_pco,"-3",mm,right_pco,"4",mm,left_power_phase,"1.4062500219726566|215.15625336181645",degrees,left_power_phase_peak,"80.15625125244142|118.12500184570315",degrees,unknown,"2",,unknown,"93",,unknown,"93",,enhanced_altitude,"1708.6",m,enhanced_speed,"6.951",m/s,,,,,,,
Data,15,record,timestamp,"1024875350",s,distance,"9760.97",m,accumulated_power,"216785",watts,altitude,"1708.6",m,speed,"6.951",m/s,power,"132",watts,enhanced_respiration_rate,"31.98",Breaths/min,heart_rate,"121",bpm,cadence,"103",rpm,temperature,"27",C,left_right_balance,"171",,fractional_cadence,"0.0",rpm,left_pco,"-2",mm,right_pco,"-6",mm,left_power_phase,"1.4062500219726566|215.15625336181645",degrees,left_power_phase_peak,"80.15625125244142|118.12500184570315",degrees,unknown,"2",,unknown,"93",,unknown,"93",,enhanced_altitude,"1708.6",m,enhanced_speed,"6.951",m/s,,,,,,,
Data,15,record,timestamp,"1024875351",s,distance,"9767.97",m,accumulated_power,"216935",watts,altitude,"1708.6",m,speed,"6.961",m/s,power,"150",watts,enhanced_respiration_rate,"32.74",Breaths/min,heart_rate,"121",bpm,cadence,"103",rpm,temperature,"27",C,left_right_balance,"180",,fractional_cadence,"0.0",rpm,left_pco,"-2",mm,right_pco,"-6",mm,left_power_phase,"4.21875006591797|213.7500033398438",degrees,left_power_phase_peak,"82.96875129638674|120.93750188964847",degrees,right_power_phase,"7.031250109863283|222.18750347167975",degrees,right_power_phase_peak,"91.40625142822267|127.96875199951175",degrees,unknown,"2",,unknown,"93",,unknown,"93",,enhanced_altitude,"1708.6",m,enhanced_speed,"6.961",m/s,
Data,15,record,timestamp,"1024875352",s,distance,"9775.01",m,accumulated_power,"217043",watts,altitude,"1708.6",m,speed,"6.951",m/s,power,"108",watts,enhanced_respiration_rate,"32.74",Breaths/min,heart_rate,"121",bpm,cadence,"101",rpm,temperature,"27",C,left_right_balance,"180",,fractional_cadence,"0.0",rpm,left_pco,"-2",mm,right_pco,"-3",mm,left_power_phase,"4.21875006591797|213.7500033398438",degrees,left_power_phase_peak,"82.96875129638674|120.93750188964847",degrees,right_power_phase,"7.031250109863283|222.18750347167975",degrees,right_power_phase_peak,"91.40625142822267|127.96875199951175",degrees,unknown,"2",,unknown,"93",,unknown,"93",,enhanced_altitude,"1708.6",m,enhanced_speed,"6.951",m/s,
Data,15,record,timestamp,"1024875353",s,distance,"9781.96",m,accumulated_power,"217189",watts,altitude,"1708.8000000000002",m,speed,"6.951",m/s,power,"146",watts,enhanced_respiration_rate,"32.74",Breaths/min,heart_rate,"121",bpm,cadence,"102",rpm,temperature,"27",C,left_right_balance,"179",,fractional_cadence,"0.0",rpm,left_pco,"-2",mm,right_pco,"-3",mm,left_power_phase,"344.53125538330085|215.15625336181645",degrees,left_power_phase_peak,"84.3750013183594|125.15625195556643",degrees,right_power_phase,"9.843750153808596|217.96875340576176",degrees,right_power_phase_peak,"81.56250127441409|125.15625195556643",degrees,unknown,"2",,unknown,"93",,unknown,"93",,enhanced_altitude,"1708.8000000000002",m,enhanced_speed,"6.951",m/s,
Data,15,record,timestamp,"1024875354",s,distance,"9788.79",m,accumulated_power,"217309",watts,altitude,"1708.8000000000002",m,speed,"6.951",m/s,power,"120",watts,enhanced_respiration_rate,"32.74",Breaths/min,heart_rate,"120",bpm,cadence,"101",rpm,temperature,"27",C,left_right_balance,"176",,fractional_cadence,"0.0",rpm,left_pco,"-2",mm,right_pco,"-2",mm,left_power_phase,"344.53125538330085|215.15625336181645",degrees,left_power_phase_peak,"84.3750013183594|125.15625195556643",degrees,right_power_phase,"9.843750153808596|217.96875340576176",degrees,right_power_phase_peak,"81.56250127441409|125.15625195556643",degrees,unknown,"2",,unknown,"93",,unknown,"93",,enhanced_altitude,"1708.8000000000002",m,enhanced_speed,"6.951",m/s,
Data,15,record,timestamp,"1024875355",s,distance,"9795.69",m,accumulated_power,"217459",watts,altitude,"1708.8000000000002",m,speed,"6.951",m/s,power,"150",watts,enhanced_respiration_rate,"32.74",Breaths/min,heart_rate,"119",bpm,cadence,"101",rpm,temperature,"27",C,left_right_balance,"164",,fractional_cadence,"0.0",rpm,left_pco,"-1",mm,right_pco,"-6",mm,left_power_phase,"327.656255119629|212.34375331787115",degrees,left_power_phase_peak,"91.40625142822267|119.5312518676758",degrees,right_power_phase,"0.0|237.65625371337896",degrees,right_power_phase_peak,"84.3750013183594|123.75000193359378",degrees,unknown,"2",,unknown,"93",,unknown,"93",,enhanced_altitude,"1708.8000000000002",m,enhanced_speed,"6.951",m/s,
Data,15,record,timestamp,"1024875356",s,distance,"9802.69",m,accumulated_power,"217663",watts,altitude,"1708.8000000000002",m,speed,"6.961",m/s,power,"204",watts,enhanced_respiration_rate,"33.64",Breaths/min,heart_rate,"119",bpm,cadence,"103",rpm,temperature,"27",C,left_right_balance,"164",,fractional_cadence,"0.0",rpm,left_pco,"-1",mm,right_pco,"-1",mm,left_power_phase,"1.4062500219726566|229.218753581543",degrees,left_power_phase_peak,"75.93750118652346|129.37500202148442",degrees,right_power_phase,"0.0|237.65625371337896",degrees,right_power_phase_peak,"84.3750013183594|123.75000193359378",degrees,unknown,"2",,unknown,"93",,unknown,"93",,enhanced_altitude,"1708.8000000000002",m,enhanced_speed,"6.961",m/s,
Data,15,record,timestamp,"1024875357",s,distance,"9809.63",m,accumulated_power,"217824",watts,altitude,"1708.8000000000002",m,speed,"6.97",m/s,power,"161",watts,enhanced_respiration_rate,"33.64",Breaths/min,heart_rate,"120",bpm,cadence,"102",rpm,temperature,"27",C,left_right_balance,"163",,fractional_cadence,"0.0",rpm,left_pco,"-2",mm,right_pco,"1",mm,left_power_phase,"1.4062500219726566|229.218753581543",degrees,left_power_phase_peak,"75.93750118652346|129.37500202148442",degrees,right_power_phase,"0.0|237.65625371337896",degrees,right_power_phase_peak,"84.3750013183594|123.75000193359378",degrees,unknown,"2",,unknown,"93",,unknown,"93",,enhanced_altitude,"1708.8000000000002",m,enhanced_speed,"6.97",m/s,
Data,15,record,timestamp,"1024875358",s,distance,"9816.58",m,accumulated_power,"217961",watts,altitude,"1709.0",m,speed,"6.97",m/s,power,"137",watts,enhanced_respiration_rate,"33.64",Breaths/min,heart_rate,"120",bpm,cadence,"104",rpm,temperature,"27",C,left_right_balance,"168",,fractional_cadence,"0.0",rpm,left_pco,"-1",mm,right_pco,"1",mm,left_power_phase,"338.90625529541023|223.5937534936524",degrees,left_power_phase_peak,"73.12500114257814|122.34375191162113",degrees,right_power_phase,"9.843750153808596|227.81250355957036",degrees,right_power_phase_peak,"95.62500149414065|130.78125204345707",degrees,unknown,"2",,unknown,"93",,unknown,"93",,enhanced_altitude,"1709.0",m,enhanced_speed,"6.97",m/s,
Data,15,record,timestamp,"1024875359",s,distance,"9823.58",m,accumulated_power,"218104",watts,altitude,"1709.0",m,speed,"6.97",m/s,power,"143",watts,enhanced_respiration_rate,"33.64",Breaths/min,heart_rate,"121",bpm,cadence,"104",rpm,temperature,"27",C,left_right_balance,"166",,fractional_cadence,"0.0",rpm,left_pco,"-2",mm,right_pco,"0",mm,left_power_phase,"338.90625529541023|223.5937534936524",degrees,left_power_phase_peak,"73.12500114257814|122.34375191162113",degrees,right_power_phase,"9.843750153808596|227.81250355957036",degrees,right_power_phase_peak,"95.62500149414065|130.78125204345707",degrees,unknown,"2",,unknown,"93",,unknown,"93",,enhanced_altitude,"1709.0",m,enhanced_speed,"6.97",m/s,
